date,home_team,away_team,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating,avg_attendance,team,abbr,wins,losses,otl,game_num,gf,ga
2022-04-05,Dallas Stars,New York Islanders,1517.71921939042,1523.23852228105,0.563665410429386,0.436334589570614,3,2,1519.78144587047,1521.176295801,67,42,54,17896,Dallas Stars,DAL,40,26,3,69,204,206
2022-04-07,Dallas Stars,Toronto Maple Leafs,1519.78144587047,1569.87079416538,0.499871417470369,0.500128582529631,3,4,1517.36777196864,1572.28446806721,91,18,54,17896,Dallas Stars,DAL,40,26,4,70,207,210
2022-04-09,Dallas Stars,New Jersey Devils,1517.36777196864,1428.16899889013,0.690250902113522,0.309749097886478,1,3,1511.73272662833,1433.80404423044,11,13,12,17896,Dallas Stars,DAL,40,27,4,71,208,213
2022-04-10,Chicago Blackhawks,Dallas Stars,1432.68344213424,1511.73272662833,0.458291863887097,0.541708136112903,4,6,1429.24482909221,1515.17133967036,11,39,25,18489,Dallas Stars,DAL,41,27,4,72,214,217
2022-04-12,Dallas Stars,Tampa Bay Lightning,1515.17133967036,1567.42715393097,0.496753667936539,0.503246332063461,1,0,1517.60409255309,1564.99440104824,88,28,58,17896,Dallas Stars,DAL,42,27,4,73,215,217
2022-04-14,Dallas Stars,Minnesota Wild,1517.60409255309,1558.80685321376,0.512657540185811,0.487342459814189,2,3,1515.11790274657,1561.29304302028,86,14,50,17896,Dallas Stars,DAL,42,27,5,74,217,220
2022-04-16,Dallas Stars,San Jose Sharks,1515.11790274657,1433.24857234359,0.68115849459109,0.31884150540891,2,1,1516.56447187503,1431.80200321513,12,15,13,17896,Dallas Stars,DAL,43,27,5,75,219,221
2022-04-18,Vancouver Canucks,Dallas Stars,1512.90994954623,1516.56447187503,0.56630370684198,0.43369629315802,6,2,1517.3164590024,1512.15796241886,60,58,59,17285,Dallas Stars,DAL,43,28,5,76,221,227
2022-04-20,Edmonton Oilers,Dallas Stars,1540.97618017562,1512.15796241886,0.611521938642216,0.388478061357784,5,2,1544.4313180205,1508.70282457398,74,12,43,14927,Dallas Stars,DAL,43,29,5,77,223,232
2022-04-21,Calgary Flames,Dallas Stars,1565.13341723355,1508.70282457398,0.648548197521932,0.351451802478068,4,2,1567.67577247405,1506.16046933348,84,31,57,14284,Dallas Stars,DAL,43,30,5,78,225,236
2022-04-23,Dallas Stars,Seattle Kraken,1506.16046933348,1436.16399724592,0.666134908049625,0.333865091950375,3,2,1507.68348743159,1434.64097914781,10,74,42,17896,Dallas Stars,DAL,44,30,5,79,228,238
2022-04-26,Dallas Stars,Vegas Golden Knights,1507.68348743159,1537.7186227091,0.528700167053377,0.471299832946623,3,2,1509.93734979314,1535.46476034755,70,100,85,17896,Dallas Stars,DAL,45,30,5,80,231,240
2022-04-27,Dallas Stars,Arizona Coyotes,1509.93734979314,1405.09515464383,0.709167310044918,0.290832689955082,3,4,1506.23313289318,1408.79937154379,3,4,3,17896,Dallas Stars,DAL,45,30,6,81,234,244
2022-04-29,Dallas Stars,Anaheim Ducks,1506.23313289318,1430.03778648306,0.674023307688952,0.325976692311048,4,2,1508.56978800006,1427.70113137618,8,0,4,17896,Dallas Stars,DAL,46,30,6,82,238,246
2021-10-14,Detroit Red Wings,Tampa Bay Lightning,1444.89773099071,1561.09623835838,0.405869035139483,0.594130964860517,6,7,1442.99917856303,1562.99479078606,41,17,29,16984,Detroit Red Wings,DET,0,0,1,1,6,7
2021-10-16,Detroit Red Wings,Vancouver Canucks,1442.99917856303,1482.76657214939,0.514721648051677,0.485278351948323,3,1,1446.67352926099,1479.09222145143,6,37,21,16984,Detroit Red Wings,DET,1,0,1,2,9,8
2021-10-19,Detroit Red Wings,Columbus Blue Jackets,1446.67352926099,1472.22916467571,0.535120338499448,0.464879661500552,4,1,1450.91656034377,1467.98613359293,4,36,20,16984,Detroit Red Wings,DET,2,0,1,3,13,9
2021-10-21,Detroit Red Wings,Calgary Flames,1450.91656034377,1494.92210328743,0.508625861260238,0.491374138739762,0,3,1446.20511857393,1499.63354505727,12,44,28,16984,Detroit Red Wings,DET,2,1,1,4,13,12
2021-10-23,Montreal Canadiens,Detroit Red Wings,1480.64273982976,1446.20511857393,0.61917830710333,0.38082169289667,6,1,1484.77038300543,1442.07747539826,6,15,10,15495,Detroit Red Wings,DET,2,2,1,5,14,18
2021-10-24,Chicago Blackhawks,Detroit Red Wings,1465.09765899087,1442.07747539826,0.603564119228217,0.396435880771783,3,6,1459.31724907699,1447.85788531214,2,15,8,18489,Detroit Red Wings,DET,3,2,1,6,20,21
2021-10-27,Washington Capitals,Detroit Red Wings,1542.20240286533,1447.85788531214,0.69654812094767,0.30345187905233,2,3,1538.58414249524,1451.47614568223,32,18,25,18573,Detroit Red Wings,DET,4,2,1,7,23,23
2021-10-29,Detroit Red Wings,Florida Panthers,1451.47614568223,1557.99324819853,0.419375245315902,0.580624754684098,2,3,1449.50539864987,1559.96399523089,44,16,30,16984,Detroit Red Wings,DET,4,2,2,8,25,26
2021-10-30,Toronto Maple Leafs,Detroit Red Wings,1518.70254806415,1449.50539864987,0.665110808007747,0.334889191992253,5,4,1520.23080081333,1447.97714590069,20,42,31,15586,Detroit Red Wings,DET,4,3,2,9,29,31
2021-11-02,Montreal Canadiens,Detroit Red Wings,1478.31174204056,1447.97714590069,0.613593589189743,0.386406410810257,3,0,1481.74600828899,1444.54287965226,6,13,9,15495,Detroit Red Wings,DET,4,4,2,10,29,34
2021-11-04,Boston Bruins,Detroit Red Wings,1546.1369989082,1444.54287965226,0.70529595591113,0.29470404408887,5,1,1548.9881530105,1441.69172554996,32,21,26,17850,Detroit Red Wings,DET,4,5,2,11,30,39
2021-11-06,Buffalo Sabres,Detroit Red Wings,1453.93523864072,1441.69172554996,0.588629446305723,0.411370553694277,3,4,1451.00386023872,1444.62310395196,1,13,7,9997,Detroit Red Wings,DET,5,5,2,12,34,42
2021-11-07,Detroit Red Wings,Vegas Golden Knights,1444.62310395196,1554.19627136872,0.415097746721987,0.584902253278013,5,2,1450.18694271111,1548.63243260957,37,16,26,16984,Detroit Red Wings,DET,6,5,2,13,39,44
2021-11-09,Detroit Red Wings,Edmonton Oilers,1450.18694271111,1539.16671873328,0.444137780045507,0.555862219954493,4,2,1454.49872339638,1534.85493804801,32,13,22,16984,Detroit Red Wings,DET,7,5,2,14,43,46
2021-11-11,Detroit Red Wings,Washington Capitals,1454.49872339638,1536.23686316457,0.45445177136719,0.545548228632809,0,2,1451.09332721369,1539.64225934726,33,44,38,16984,Detroit Red Wings,DET,7,6,2,15,43,48
2021-11-13,Detroit Red Wings,Montreal Canadiens,1451.09332721369,1473.42477139829,0.539734290164706,0.460265709835294,3,2,1453.28626056657,1471.23183804541,5,11,8,16984,Detroit Red Wings,DET,8,6,2,16,46,50
2021-11-15,Columbus Blue Jackets,Detroit Red Wings,1471.03961706698,1453.28626056657,0.596287434848003,0.403712565151997,5,3,1474.01335594811,1450.31252168544,5,27,16,16237,Detroit Red Wings,DET,8,7,2,17,49,55
2021-11-16,Dallas Stars,Detroit Red Wings,1491.4020418778,1450.31252168544,0.628165178680325,0.371834821319675,5,2,1494.69019997735,1447.02436358589,10,29,19,17896,Detroit Red Wings,DET,8,8,2,18,51,60
2021-11-18,Vegas Golden Knights,Detroit Red Wings,1551.45668143598,1447.02436358589,0.708680437062729,0.291319562937271,5,2,1553.95881413918,1444.52223088269,37,14,25,18100,Detroit Red Wings,DET,8,9,2,19,53,65
2021-11-20,Arizona Coyotes,Detroit Red Wings,1441.88790607618,1444.52223088269,0.567745505956369,0.432254494043631,2,1,1443.92803888532,1442.48209807355,1,4,2,11601,Detroit Red Wings,DET,8,9,3,20,54,67
2021-11-24,Detroit Red Wings,St. Louis Blues,1442.48209807355,1517.71586364286,0.463749409425805,0.536250590574195,4,2,1446.61351321679,1513.58444849962,17,26,21,16984,Detroit Red Wings,DET,9,9,3,21,58,69
2021-11-27,Detroit Red Wings,Buffalo Sabres,1446.61351321679,1440.82947101715,0.579596878308708,0.420403121691292,3,2,1448.58977822514,1438.8532060088,1,5,3,16984,Detroit Red Wings,DET,10,9,3,22,61,71
2021-11-30,Boston Bruins,Detroit Red Wings,1546.52264356983,1448.58977822514,0.700896387568004,0.299103612431996,1,2,1542.87492722482,1452.23749457015,35,22,28,17850,Detroit Red Wings,DET,11,9,3,23,63,72
2021-12-01,Detroit Red Wings,Seattle Kraken,1452.23749457015,1476.3620881198,0.537169008258297,0.462830991741703,4,3,1454.44455501619,1474.15502767376,6,18,12,16984,Detroit Red Wings,DET,12,9,3,24,67,75
2021-12-04,Detroit Red Wings,New York Islanders,1454.44455501619,1510.13818588695,0.491806939930493,0.508193060069507,4,3,1456.90535223588,1507.67738866726,19,59,39,16984,Detroit Red Wings,DET,13,9,3,25,71,78
2021-12-07,Detroit Red Wings,Nashville Predators,1456.90535223588,1511.56338795783,0.493296949348668,0.506703050651332,2,5,1452.35959396553,1516.10914622818,21,60,40,16984,Detroit Red Wings,DET,13,10,3,26,73,83
2021-12-09,St. Louis Blues,Detroit Red Wings,1515.10750659272,1452.35959396553,0.656791652131506,0.343208347868494,6,2,1518.4875617962,1448.97953876205,20,37,28,17716,Detroit Red Wings,DET,13,11,3,27,75,89
2021-12-10,Colorado Avalanche,Detroit Red Wings,1573.58945192547,1448.97953876205,0.732067072039311,0.267932927960689,7,3,1576.15478685215,1446.41420383537,52,8,30,17498,Detroit Red Wings,DET,13,12,3,28,78,96
2021-12-14,Detroit Red Wings,New York Islanders,1446.41420383537,1507.90587301071,0.48346818683041,0.51653181316959,2,1,1448.922493354,1505.39758349208,15,24,19,16984,Detroit Red Wings,DET,14,12,3,29,80,97
2021-12-16,Carolina Hurricanes,Detroit Red Wings,1571.44018556183,1448.922493354,0.729698151561133,0.270301848438867,5,3,1573.33737077962,1447.02530813621,51,6,28,17210,Detroit Red Wings,DET,14,13,3,30,83,102
2021-12-18,Detroit Red Wings,New Jersey Devils,1447.02530813621,1441.33674651961,0.579462947121379,0.420537052878621,5,2,1450.80666432134,1437.55539033448,1,6,3,16984,Detroit Red Wings,DET,15,13,3,31,88,104
2021-12-31,Detroit Red Wings,Washington Capitals,1450.80666432134,1553.11065763746,0.425292025812468,0.574707974187532,1,3,1447.65095009337,1556.26637186543,41,11,26,16984,Detroit Red Wings,DET,15,14,3,32,89,107
2022-01-02,Detroit Red Wings,Boston Bruins,1447.65095009337,1540.9284252666,0.438038835556887,0.561961164443113,1,5,1443.19379580606,1545.38557955391,31,29,30,16984,Detroit Red Wings,DET,15,15,3,33,90,112
2022-01-04,Detroit Red Wings,San Jose Sharks,1443.19379580606,1467.43957032703,0.53699557405485,0.46300442594515,6,2,1447.94475241563,1462.68861371746,3,17,10,16984,Detroit Red Wings,DET,16,15,3,34,96,114
2022-01-08,Los Angeles Kings,Detroit Red Wings,1480.1153064001,1447.94475241563,0.616096344731494,0.383903655268506,4,0,1483.95036635698,1444.10969245875,6,31,18,14828,Detroit Red Wings,DET,16,16,3,35,96,118
2022-01-09,Anaheim Ducks,Detroit Red Wings,1471.37752910315,1444.10969245875,0.609399660555928,0.390600339444072,4,3,1473.19515089838,1442.29207066352,4,29,16,13083,Detroit Red Wings,DET,16,16,4,36,99,122
2022-01-11,San Jose Sharks,Detroit Red Wings,1467.99831062394,1442.29207066352,0.607257836569404,0.392742163430596,3,2,1469.82724178686,1440.4631395006,3,14,8,12573,Detroit Red Wings,DET,16,16,5,37,101,125
2022-01-13,Detroit Red Wings,Winnipeg Jets,1440.4631395006,1504.19089973281,0.480254439292394,0.519745560707606,0,3,1436.05701828511,1508.5970209483,11,26,18,16984,Detroit Red Wings,DET,16,17,5,38,101,128
2022-01-15,Detroit Red Wings,Buffalo Sabres,1436.05701828511,1423.83422599828,0.588600563320734,0.411399436679266,4,0,1440.20556342727,1419.68568085612,0,0,0,16984,Detroit Red Wings,DET,17,17,5,39,105,128
2022-01-17,Buffalo Sabres,Detroit Red Wings,1419.68568085612,1440.20556342727,0.542323776290771,0.457676223709229,2,3,1417.02869895717,1442.86254532622,0,0,0,9997,Detroit Red Wings,DET,18,17,5,40,108,130
2022-01-21,Detroit Red Wings,Dallas Stars,1442.86254532622,1500.07315870783,0.489624582790756,0.510375417209244,4,5,1440.50653311313,1502.42917092092,11,26,18,16984,Detroit Red Wings,DET,18,17,6,41,112,135
2022-01-22,Nashville Predators,Detroit Red Wings,1527.98460081964,1440.50653311313,0.688129148873491,0.311870851126509,4,1,1530.68400885919,1437.80712507358,20,8,14,18495,Detroit Red Wings,DET,18,18,6,42,113,139
2022-01-26,Detroit Red Wings,Chicago Blackhawks,1437.80712507358,1451.75422971586,0.551698857202039,0.448301142797961,5,8,1432.62042084175,1456.94093394769,1,1,1,16984,Detroit Red Wings,DET,18,19,6,43,118,147
2022-01-28,Pittsburgh Penguins,Detroit Red Wings,1565.20869577083,1432.62042084175,0.740978895340689,0.259021104659311,2,3,1561.2808101173,1436.54830649528,35,1,18,17684,Detroit Red Wings,DET,19,19,6,44,121,149
2022-01-29,Detroit Red Wings,Toronto Maple Leafs,1436.54830649528,1563.77538432276,0.390656189451717,0.609343810548283,4,7,1433.07119740954,1567.2524934085,37,1,19,16984,Detroit Red Wings,DET,19,20,6,45,125,156
2022-01-31,Detroit Red Wings,Anaheim Ducks,1433.07119740954,1474.98340689039,0.511637164232601,0.488362835767399,2,1,1435.42013668611,1472.63446761382,3,22,12,16984,Detroit Red Wings,DET,20,20,6,46,127,157
2022-02-02,Detroit Red Wings,Los Angeles Kings,1435.42013668611,1490.15475395329,0.49318675978056,0.50681324021944,3,5,1431.67591448164,1493.89897615776,5,28,16,16984,Detroit Red Wings,DET,20,21,6,47,130,162
2022-02-09,Philadelphia Flyers,Detroit Red Wings,1445.54023480328,1431.67591448164,0.59088680264332,0.40911319735668,3,6,1439.9073244999,1437.30882478502,0,0,0,16540,Detroit Red Wings,DET,21,21,6,48,136,165
2022-02-12,Detroit Red Wings,Philadelphia Flyers,1437.30882478502,1439.9073244999,0.567796115236591,0.432203884763409,4,2,1440.52332186174,1436.69282742318,0,0,0,16984,Detroit Red Wings,DET,22,21,6,49,140,167
2022-02-14,Minnesota Wild,Detroit Red Wings,1561.95850732975,1440.52332186174,0.728467318280815,0.271532681719185,7,4,1564.27284072022,1438.20898847127,38,1,19,18542,Detroit Red Wings,DET,22,22,6,50,144,174
2022-02-17,New York Rangers,Detroit Red Wings,1550.66171679336,1438.20898847127,0.718119562528414,0.281880437471586,2,3,1546.89561547186,1441.97508979277,30,1,15,16839,Detroit Red Wings,DET,23,22,6,51,147,176
2022-02-23,Detroit Red Wings,Colorado Avalanche,1441.97508979277,1601.8355038366,0.346964872455675,0.653035127544325,2,5,1438.93352353176,1604.87707009761,64,3,33,16984,Detroit Red Wings,DET,23,23,6,52,149,181
2022-02-26,Detroit Red Wings,Toronto Maple Leafs,1438.93352353176,1564.05241218865,0.393548825061715,0.606451174938285,7,10,1435.42719304716,1567.55874267325,39,1,20,16984,Detroit Red Wings,DET,23,24,6,53,156,191
2022-03-01,Detroit Red Wings,Carolina Hurricanes,1435.42719304716,1592.70850631595,0.350336393853977,0.649663606146023,4,3,1438.73752617347,1589.39817318964,54,2,28,16984,Detroit Red Wings,DET,24,24,6,54,160,194
2022-03-04,Tampa Bay Lightning,Detroit Red Wings,1580.9137730486,1438.73752617347,0.751430343942074,0.248569656057926,3,1,1582.64312865947,1437.0081705626,49,1,25,19092,Detroit Red Wings,DET,24,25,6,55,161,197
2022-03-05,Florida Panthers,Detroit Red Wings,1571.91702406122,1437.0081705626,0.743534482787515,0.256465517212485,6,2,1574.36124813346,1434.56394649036,42,1,21,14811,Detroit Red Wings,DET,24,26,6,56,163,203
2022-03-08,Detroit Red Wings,Arizona Coyotes,1434.56394649036,1428.22008471306,0.580381904213963,0.419618095786037,2,9,1427.02356761077,1435.76046359265,0,0,0,16984,Detroit Red Wings,DET,24,27,6,57,165,212
2022-03-10,Detroit Red Wings,Minnesota Wild,1427.02356761077,1539.93566945894,0.410438928339107,0.589561071660893,5,6,1425.10065213992,1541.85858492979,19,6,12,16984,Detroit Red Wings,DET,24,27,7,58,170,218
2022-03-12,Calgary Flames,Detroit Red Wings,1562.36336083869,1425.10065213992,0.746109784758751,0.253890215241249,3,0,1564.51201460434,1422.95199837427,28,0,14,14284,Detroit Red Wings,DET,24,28,7,59,170,221
2022-03-15,Edmonton Oilers,Detroit Red Wings,1517.16176122886,1422.95199837427,0.696384134949314,0.303615865050686,7,5,1519.32026226564,1420.79349733749,9,22,15,14927,Detroit Red Wings,DET,24,29,7,60,175,228
2022-03-17,Vancouver Canucks,Detroit Red Wings,1502.55450243366,1420.79349733749,0.681023051236403,0.318976948763597,0,1,1499.04009445685,1424.3079053143,5,21,13,17285,Detroit Red Wings,DET,25,29,7,61,176,228
2022-03-19,Seattle Kraken,Detroit Red Wings,1421.12645956627,1424.3079053143,0.566972425719282,0.433027574280718,4,2,1424.34797817702,1421.08638670355,0,0,0,17151,Detroit Red Wings,DET,25,30,7,62,178,232
2022-03-22,Detroit Red Wings,Philadelphia Flyers,1421.08638670355,1425.44413894624,0.565309208329945,0.434690791670055,6,3,1425.01374707878,1421.51677857101,0,0,0,16984,Detroit Red Wings,DET,26,30,7,63,184,235
2022-03-24,New York Islanders,Detroit Red Wings,1514.15679547575,1425.01374707878,0.690182314320759,0.309817685679241,5,2,1516.83639272357,1422.33414983096,9,0,4,16942,Detroit Red Wings,DET,26,31,7,64,186,240
2022-03-26,Detroit Red Wings,Tampa Bay Lightning,1422.33414983096,1569.8769847213,0.363200067983178,0.636799932016822,1,2,1420.65998904471,1571.55114550755,31,1,16,16984,Detroit Red Wings,DET,26,31,8,65,187,242
2022-03-27,Pittsburgh Penguins,Detroit Red Wings,1561.81636673156,1420.65998904471,0.750332154413851,0.249667845586149,11,2,1564.93209889643,1417.54425687984,25,0,12,17684,Detroit Red Wings,DET,26,32,8,66,189,253
2022-03-30,Detroit Red Wings,New York Rangers,1417.54425687984,1559.5723009123,0.370573797599888,0.629426202400112,4,5,1415.83170934545,1561.28484844669,22,0,11,16984,Detroit Red Wings,DET,26,32,9,67,193,258
2022-04-01,Detroit Red Wings,Ottawa Senators,1415.83170934545,1436.5104642045,0.542096770140435,0.457903229859565,2,5,1410.75225567855,1441.5899178714,0,0,0,16984,Detroit Red Wings,DET,26,33,9,68,195,263
2022-04-03,Ottawa Senators,Detroit Red Wings,1441.5899178714,1410.75225567855,0.614279966159993,0.385720033840007,5,2,1445.01727445349,1407.32489909646,0,0,0,9155,Detroit Red Wings,DET,26,34,9,69,197,268
2022-04-05,Detroit Red Wings,Boston Bruins,1407.32489909646,1571.26663960801,0.341660909105117,0.658339090894883,5,3,1412.62931007073,1565.96222863374,22,0,11,16984,Detroit Red Wings,DET,27,34,9,70,202,271
2022-04-06,Winnipeg Jets,Detroit Red Wings,1500.93473805901,1412.62931007073,0.689150336005365,0.310849663994635,1,3,1495.31130656865,1418.25274156109,3,0,1,12716,Detroit Red Wings,DET,28,34,9,71,205,272
2022-04-09,Detroit Red Wings,Columbus Blue Jackets,1418.25274156109,1458.81197017385,0.513583019289799,0.486416980710201,4,5,1415.76127805443,1461.30343368051,0,0,0,16984,Detroit Red Wings,DET,28,34,10,72,209,277
2022-04-12,Detroit Red Wings,Ottawa Senators,1415.76127805443,1442.82888242073,0.53295452725444,0.46704547274556,1,4,1410.78322659674,1447.80693387842,0,0,0,16984,Detroit Red Wings,DET,28,35,10,73,210,281
2022-04-14,Carolina Hurricanes,Detroit Red Wings,1582.75586518832,1410.78322659674,0.782071172837151,0.217928827162849,0,3,1574.6555662793,1418.88352550576,30,0,15,17210,Detroit Red Wings,DET,29,35,10,74,213,281
2022-04-16,New York Rangers,Detroit Red Wings,1560.39507482391,1418.88352550576,0.750714968374488,0.249285031625512,4,0,1562.76386761791,1416.51473271176,23,0,11,16839,Detroit Red Wings,DET,29,36,10,75,213,285
2022-04-17,Detroit Red Wings,Florida Panthers,1416.51473271176,1600.76328168596,0.315874419711405,0.684125580288595,1,6,1413.16911483855,1604.10889955917,44,1,22,16984,Detroit Red Wings,DET,29,37,10,76,214,291
2022-04-19,Tampa Bay Lightning,Detroit Red Wings,1569.04426502166,1413.16911483855,0.765865822637628,0.234134177362372,3,4,1564.93318956293,1417.28019029728,24,0,12,19092,Detroit Red Wings,DET,30,37,10,77,218,294
2022-04-21,Florida Panthers,Detroit Red Wings,1606.2524846002,1417.28019029728,0.798289064230523,0.201710935769477,5,2,1607.92098519948,1415.611689698,48,1,24,14811,Detroit Red Wings,DET,30,38,10,78,220,299
2022-04-23,Detroit Red Wings,Pittsburgh Penguins,1415.611689698,1555.16797705823,0.373898663324801,0.626101336675199,2,7,1411.56877916688,1559.21088758935,19,0,9,16984,Detroit Red Wings,DET,30,39,10,79,222,306
2022-04-24,New Jersey Devils,Detroit Red Wings,1432.69799439093,1411.56877916688,0.600956633712955,0.399043366287045,0,3,1426.94805647396,1417.31871708385,0,0,0,12744,Detroit Red Wings,DET,31,39,10,80,225,306
2022-04-26,Toronto Maple Leafs,Detroit Red Wings,1571.50473526439,1417.31871708385,0.764117757869123,0.235882242130877,3,0,1573.48600202889,1415.33745031935,28,0,14,15586,Detroit Red Wings,DET,31,40,10,81,225,309
2022-04-29,New Jersey Devils,Detroit Red Wings,1423.20942998764,1415.33745031935,0.582522678388501,0.417477321611499,3,5,1418.64799450074,1419.89888580625,0,0,0,12744,Detroit Red Wings,DET,32,40,10,82,230,312
2021-10-13,Edmonton Oilers,Vancouver Canucks,1516.16030784043,1481.60436081374,0.6193389040121,0.3806610959879,3,2,1517.92563023494,1479.83903841923,38,70,54,14927,Edmonton Oilers,EDM,1,0,0,1,3,2
2021-10-16,Edmonton Oilers,Calgary Flames,1517.92563023494,1501.75785517879,0.594088304329031,0.405911695670969,5,2,1521.55740517116,1498.12608024257,53,73,63,14927,Edmonton Oilers,EDM,2,0,0,2,8,4
2021-10-19,Edmonton Oilers,Anaheim Ducks,1521.55740517116,1456.71651516657,0.659502348196964,0.340497651803036,6,5,1523.11437866084,1455.15954167689,26,54,40,14927,Edmonton Oilers,EDM,3,0,0,3,14,9
2021-10-21,Arizona Coyotes,Edmonton Oilers,1472.26736947664,1523.11437866084,0.498781058214115,0.501218941785885,1,5,1467.08714546367,1528.29460267381,36,47,41,11601,Edmonton Oilers,EDM,4,0,0,4,19,10
2021-10-22,Vegas Golden Knights,Edmonton Oilers,1551.01013750631,1528.29460267381,0.603144427650864,0.396855572349136,3,5,1546.25176860067,1533.05297157945,87,33,60,18100,Edmonton Oilers,EDM,5,0,0,5,24,13
2021-10-27,Edmonton Oilers,Philadelphia Flyers,1533.05297157945,1494.35258490879,0.624947228154225,0.375052771845775,3,5,1528.0824112792,1499.32314520904,58,35,46,14927,Edmonton Oilers,EDM,5,1,0,6,27,18
2021-10-30,Vancouver Canucks,Edmonton Oilers,1479.52490415018,1528.0824112792,0.502075902185521,0.497924097814479,1,2,1477.09877287416,1530.50854255522,45,51,48,17285,Edmonton Oilers,EDM,6,1,0,7,29,19
2021-11-01,Edmonton Oilers,Seattle Kraken,1530.50854255522,1481.46748371744,0.638792286366547,0.361207713633453,5,2,1533.69090588853,1478.28512038413,48,39,43,14927,Edmonton Oilers,EDM,7,1,0,8,34,21
2021-11-03,Edmonton Oilers,Nashville Predators,1533.69090588853,1515.50461361759,0.596887229603448,0.403112770396552,5,2,1537.29420124673,1511.90131825939,72,42,57,14927,Edmonton Oilers,EDM,8,1,0,9,39,23
2021-11-05,Edmonton Oilers,New York Rangers,1537.29420124673,1517.56094986289,0.599028028977201,0.400971971022799,6,5,1539.16671873328,1515.68843237634,75,33,54,14927,Edmonton Oilers,EDM,9,1,0,10,45,28
2021-11-09,Detroit Red Wings,Edmonton Oilers,1450.18694271111,1539.16671873328,0.444137780045507,0.555862219954493,4,2,1454.49872339638,1534.85493804801,32,13,22,16984,Edmonton Oilers,EDM,9,2,0,11,47,32
2021-11-11,Boston Bruins,Edmonton Oilers,1546.20457117457,1534.85493804801,0.587382903397621,0.412617096602379,3,5,1541.59703439866,1539.46247482392,88,27,57,17850,Edmonton Oilers,EDM,10,2,0,12,52,35
2021-11-12,Buffalo Sabres,Edmonton Oilers,1448.73520987575,1539.46247482392,0.441655748101931,0.558344251898069,3,2,1451.4859922792,1536.71169242047,31,14,22,9997,Edmonton Oilers,EDM,10,3,0,13,54,38
2021-11-14,St. Louis Blues,Edmonton Oilers,1520.37084065755,1536.71169242047,0.548288432108059,0.451711567891941,4,5,1517.67906901774,1539.40346406028,77,33,55,17716,Edmonton Oilers,EDM,11,3,0,14,59,42
2021-11-16,Winnipeg Jets,Edmonton Oilers,1512.20514367482,1539.40346406028,0.532767224319781,0.467232775680219,5,2,1516.47303160891,1535.13557612619,73,38,55,12716,Edmonton Oilers,EDM,11,4,0,15,61,47
2021-11-18,Edmonton Oilers,Winnipeg Jets,1535.13557612619,1516.47303160891,0.597546701002001,0.402453298997999,2,1,1537.01596114325,1514.59264659185,74,37,55,14927,Edmonton Oilers,EDM,12,4,0,16,63,48
2021-11-20,Edmonton Oilers,Chicago Blackhawks,1537.01596114325,1463.81023864234,0.670230807770745,0.329769192229255,5,2,1539.88903439797,1460.93716538762,39,14,26,14927,Edmonton Oilers,EDM,13,4,0,17,68,50
2021-11-23,Dallas Stars,Edmonton Oilers,1494.83708746061,1539.88903439797,0.507120339377128,0.492879660622872,4,1,1499.37835938687,1535.34776247171,63,32,47,17896,Edmonton Oilers,EDM,13,5,0,18,69,54
2021-11-24,Arizona Coyotes,Edmonton Oilers,1447.02676380094,1535.34776247171,0.445074200137224,0.554925799862776,3,5,1443.70215073069,1538.67237554196,27,8,17,11601,Edmonton Oilers,EDM,14,5,0,19,74,57
2021-11-27,Vegas Golden Knights,Edmonton Oilers,1555.77748626208,1538.67237554196,0.595388809036138,0.404611190963862,2,3,1552.80517660106,1541.64468520298,92,14,53,18100,Edmonton Oilers,EDM,15,5,0,20,77,59
2021-12-01,Edmonton Oilers,Pittsburgh Penguins,1541.64468520298,1527.48081300709,0.591303583106206,0.408696416893794,5,2,1545.30484159062,1523.82065661945,83,25,54,14927,Edmonton Oilers,EDM,16,5,0,21,82,61
2021-12-03,Seattle Kraken,Edmonton Oilers,1474.15502767376,1545.30484159062,0.469600511787709,0.530399488212291,4,3,1476.74291996162,1542.71694930276,52,11,31,17151,Edmonton Oilers,EDM,16,6,0,22,85,65
2021-12-05,Edmonton Oilers,Los Angeles Kings,1542.71694930276,1465.73873379762,0.675012692217959,0.324987307782041,1,5,1535.24042779475,1473.21525530563,44,16,30,14927,Edmonton Oilers,EDM,16,7,0,23,86,70
2021-12-07,Edmonton Oilers,Minnesota Wild,1535.24042779475,1548.07754240087,0.553278656045657,0.446721343954343,1,4,1530.03600292243,1553.28196727319,89,13,51,14927,Edmonton Oilers,EDM,16,8,0,24,87,74
2021-12-09,Edmonton Oilers,Boston Bruins,1530.03600292243,1541.62480758383,0.555054033255502,0.444945966744498,2,3,1527.30457885374,1544.35623165252,84,36,60,14927,Edmonton Oilers,EDM,16,9,0,25,89,77
2021-12-11,Edmonton Oilers,Carolina Hurricanes,1527.30457885374,1570.41349266812,0.509915769972318,0.490084230027682,1,3,1523.41132369064,1574.30674783122,93,17,55,14927,Edmonton Oilers,EDM,16,10,0,26,90,80
2021-12-14,Edmonton Oilers,Toronto Maple Leafs,1523.41132369064,1550.57484461658,0.532817089356557,0.467182910643443,1,5,1517.81295861995,1556.17320968727,85,22,53,14927,Edmonton Oilers,EDM,16,11,0,27,91,85
