,date,ot,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating,team,abbr,game_num,last_game_date,team_rating,opposing_team_rating,rating_diff,gf,ga,rest_days,game_outcome
832,2021-11-07,reg,Detroit Red Wings,Vegas Golden Knights,DET,VEG,1444.62310395196,1554.19627136872,0.415097746721987,0.584902253278013,0.233737741661636,0.966909225217978,1.26682851644366,5,2,1450.18694271111,1548.63243260957,37,16,26,Detroit Red Wings,DET,13,2021-11-06,1444.62310395196,1554.19627136872,-109.57316741676004,5,2,1.0,W
833,2021-11-09,reg,Detroit Red Wings,Edmonton Oilers,DET,EDM,1450.18694271111,1539.16671873328,0.444137780045507,0.555862219954493,0.237277814318884,1.02016933270426,1.21710848161463,4,2,1454.49872339638,1534.85493804801,32,13,22,Detroit Red Wings,DET,14,2021-11-07,1450.18694271111,1539.16671873328,-88.97977602216997,4,2,2.0,W
834,2021-11-11,reg,Detroit Red Wings,Washington Capitals,DET,WSH,1454.49872339638,1536.23686316457,0.45445177136719,0.545548228632809,0.238531418777639,1.03903393572179,1.19949748305585,0,2,1451.09332721369,1539.64225934726,33,44,38,Detroit Red Wings,DET,15,2021-11-09,1454.49872339638,1536.23686316457,-81.73813976818997,0,2,2.0,L
835,2021-11-13,OT,Detroit Red Wings,Montreal Canadiens,DET,MTL,1451.09332721369,1473.42477139829,0.539734290164706,0.460265709835294,0.239237900468317,1.18958158240797,1.04965631806035,3,2,1453.28626056657,1471.23183804541,5,11,8,Detroit Red Wings,DET,16,2021-11-11,1451.09332721369,1473.42477139829,-22.33144418460006,3,2,2.0,W
836,2021-11-15,reg,Columbus Blue Jackets,Detroit Red Wings,CBJ,DET,1471.03961706698,1453.28626056657,0.596287434848003,0.403712565151997,0.232341766805667,1.28637416036507,0.945967606440598,5,3,1474.01335594811,1450.31252168544,5,27,16,Detroit Red Wings,DET,17,2021-11-13,1453.28626056657,1471.03961706698,-17.753356500410064,3,5,2.0,L
837,2021-11-16,reg,Dallas Stars,Detroit Red Wings,DAL,DET,1491.4020418778,1450.31252168544,0.628165178680325,0.371834821319675,0.228391405097964,1.3412542346662,0.887137170431764,5,2,1494.69019997735,1447.02436358589,10,29,19,Detroit Red Wings,DET,18,2021-11-15,1450.31252168544,1491.4020418778,-41.08952019235994,2,5,1.0,L
838,2021-11-18,reg,Vegas Golden Knights,Detroit Red Wings,VEG,DET,1551.45668143598,1447.02436358589,0.708680437062729,0.291319562937271,0.217908536535661,1.48084189374933,0.737066642786334,5,2,1553.95881413918,1444.52223088269,37,14,25,Detroit Red Wings,DET,19,2021-11-16,1447.02436358589,1551.45668143598,-104.43231785009016,2,5,2.0,L
839,2021-11-20,OT,Arizona Coyotes,Detroit Red Wings,ARI,DET,1441.88790607618,1444.52223088269,0.567745505956369,0.432254494043631,0.235831806535947,1.23743037012633,0.998401436409618,2,1,1443.92803888532,1442.48209807355,1,4,2,Detroit Red Wings,DET,20,2021-11-18,1444.52223088269,1441.88790607618,2.6343248065102216,1,2,2.0,OTL
840,2021-11-24,reg,Detroit Red Wings,St. Louis Blues,DET,STL,1442.48209807355,1517.71586364286,0.463749409425805,0.536250590574195,0.239661266460393,1.05601731452876,1.18364395193164,4,2,1446.61351321679,1513.58444849962,17,26,21,Detroit Red Wings,DET,21,2021-11-20,1442.48209807355,1517.71586364286,-75.23376556930998,4,2,4.0,W
841,2021-11-27,OT,Detroit Red Wings,Buffalo Sabres,DET,BUF,1446.61351321679,1440.82947101715,0.579596878308708,0.420403121691292,0.234386339847182,1.25773050557097,0.976655834276214,3,2,1448.58977822514,1438.8532060088,1,5,3,Detroit Red Wings,DET,22,2021-11-24,1446.61351321679,1440.82947101715,5.784042199639998,3,2,3.0,W
842,2021-11-30,reg,Boston Bruins,Detroit Red Wings,BOS,DET,1546.52264356983,1448.58977822514,0.700896387568004,0.299103612431996,0.21896798663675,1.46728689094602,0.751681095690728,1,2,1542.87492722482,1452.23749457015,35,22,28,Detroit Red Wings,DET,23,2021-11-27,1448.58977822514,1546.52264356983,-97.93286534469007,2,1,3.0,W
843,2021-12-01,SO,Detroit Red Wings,Seattle Kraken,DET,SEA,1452.23749457015,1476.3620881198,0.537169008258297,0.462830991741703,0.23954964694655,1.18520901718424,1.05434062976231,4,3,1454.44455501619,1474.15502767376,6,18,12,Detroit Red Wings,DET,24,2021-11-30,1452.23749457015,1476.3620881198,-24.12459354965017,4,3,1.0,W
844,2021-12-04,OT,Detroit Red Wings,New York Islanders,DET,NYI,1454.44455501619,1510.13818588695,0.491806939930493,0.508193060069507,0.243077494314614,1.10714417553076,1.13593331878386,4,3,1456.90535223588,1507.67738866726,19,59,39,Detroit Red Wings,DET,25,2021-12-01,1454.44455501619,1510.13818588695,-55.69363087075999,4,3,3.0,W
845,2021-12-07,reg,Detroit Red Wings,Nashville Predators,DET,NSH,1456.90535223588,1511.56338795783,0.493296949348668,0.506703050651332,0.243259468127271,1.10985421329725,1.13340525483003,2,5,1452.35959396553,1516.10914622818,21,60,40,Detroit Red Wings,DET,26,2021-12-04,1456.90535223588,1511.56338795783,-54.65803572195,2,5,3.0,L
846,2021-12-09,reg,St. Louis Blues,Detroit Red Wings,STL,DET,1515.10750659272,1452.35959396553,0.656791652131506,0.343208347868494,0.224767577151695,1.39072541307165,0.834042164080045,6,2,1518.4875617962,1448.97953876205,20,37,28,Detroit Red Wings,DET,27,2021-12-07,1452.35959396553,1515.10750659272,-62.74791262719009,2,6,2.0,L
847,2021-12-10,reg,Colorado Avalanche,Detroit Red Wings,COL,DET,1573.58945192547,1448.97953876205,0.732067072039311,0.267932927960689,0.214643061271162,1.52164408795145,0.692998973319712,7,3,1576.15478685215,1446.41420383537,52,8,30,Detroit Red Wings,DET,28,2021-12-09,1448.97953876205,1573.58945192547,-124.60991316342006,3,7,1.0,L
848,2021-12-14,reg,Detroit Red Wings,New York Islanders,DET,NYI,1446.41420383537,1507.90587301071,0.48346818683041,0.51653181316959,0.242060376437242,1.09196825879846,1.15009211763878,2,1,1448.922493354,1505.39758349208,15,24,19,Detroit Red Wings,DET,29,2021-12-10,1446.41420383537,1507.90587301071,-61.491669175339894,2,1,4.0,W
849,2021-12-16,reg,Carolina Hurricanes,Detroit Red Wings,CAR,DET,1571.44018556183,1448.922493354,0.729698151561133,0.270301848438867,0.214980000354388,1.51750579459544,0.697474205758943,5,3,1573.33737077962,1447.02530813621,51,6,28,Detroit Red Wings,DET,30,2021-12-14,1448.922493354,1571.44018556183,-122.51769220783012,3,5,2.0,L
850,2021-12-18,reg,Detroit Red Wings,New Jersey Devils,DET,NJD,1447.02530813621,1441.33674651961,0.579462947121379,0.420537052878621,0.23440269972137,1.25750091477037,0.976901784950995,5,2,1450.80666432134,1437.55539033448,1,6,3,Detroit Red Wings,DET,31,2021-12-16,1447.02530813621,1441.33674651961,5.6885616166000545,5,2,2.0,W
851,2021-12-31,reg,Detroit Red Wings,Washington Capitals,DET,WSH,1450.80666432134,1553.11065763746,0.425292025812468,0.574707974187532,0.234983131567461,0.985630731136313,1.24935240043115,1,3,1447.65095009337,1556.26637186543,41,11,26,Detroit Red Wings,DET,32,2021-12-18,1450.80666432134,1553.11065763746,-102.30399331612011,1,3,13.0,L
852,2022-01-02,reg,Detroit Red Wings,Boston Bruins,DET,BOS,1447.65095009337,1540.9284252666,0.438038835556887,0.561961164443113,0.236535986050353,1.00900170926733,1.22753427678302,1,5,1443.19379580606,1545.38557955391,31,29,30,Detroit Red Wings,DET,33,2021-12-31,1447.65095009337,1540.9284252666,-93.27747517322996,1,5,2.0,L
853,2022-01-04,reg,Detroit Red Wings,San Jose Sharks,DET,SJS,1443.19379580606,1467.43957032703,0.53699557405485,0.46300442594515,0.239570724797434,1.1849134540178,1.05465727077963,6,2,1447.94475241563,1462.68861371746,3,17,10,Detroit Red Wings,DET,34,2022-01-02,1443.19379580606,1467.43957032703,-24.245774520969917,6,2,2.0,W
854,2022-01-08,reg,Los Angeles Kings,Detroit Red Wings,LAK,DET,1480.1153064001,1447.94475241563,0.616096344731494,0.383903655268506,0.229895609259062,1.32045045418772,0.90944515507134,4,0,1483.95036635698,1444.10969245875,6,31,18,Detroit Red Wings,DET,35,2022-01-04,1447.94475241563,1480.1153064001,-32.17055398446996,0,4,4.0,L
855,2022-01-09,SO,Anaheim Ducks,Detroit Red Wings,ANA,DET,1471.37752910315,1444.10969245875,0.609399660555928,0.390600339444072,0.230725418396522,1.30892074785591,0.921804670540609,4,3,1473.19515089838,1442.29207066352,4,29,16,Detroit Red Wings,DET,36,2022-01-08,1444.10969245875,1471.37752910315,-27.26783664439995,3,4,1.0,OTL
856,2022-01-11,OT,San Jose Sharks,Detroit Red Wings,SJS,DET,1467.99831062394,1442.29207066352,0.607257836569404,0.392742163430596,0.230990166241412,1.30523525075965,0.925754915481759,3,2,1469.82724178686,1440.4631395006,3,14,8,Detroit Red Wings,DET,37,2022-01-09,1442.29207066352,1467.99831062394,-25.706239960419907,2,3,2.0,OTL
857,2022-01-13,reg,Detroit Red Wings,Winnipeg Jets,DET,WPG,1440.4631395006,1504.19089973281,0.480254439292394,0.519745560707606,0.241668886193686,1.08611520934511,1.15555367684858,0,3,1436.05701828511,1508.5970209483,11,26,18,Detroit Red Wings,DET,38,2022-01-11,1440.4631395006,1504.19089973281,-63.72776023221013,0,3,2.0,L
858,2022-01-15,reg,Detroit Red Wings,Buffalo Sabres,DET,BUF,1436.05701828511,1423.83422599828,0.588600563320734,0.411399436679266,0.233284937505891,1.27317441851715,0.960110518988742,4,0,1440.20556342727,1419.68568085612,0,0,0,Detroit Red Wings,DET,39,2022-01-13,1436.05701828511,1423.83422599828,12.222792286829872,4,0,2.0,W
859,2022-01-17,OT,Buffalo Sabres,Detroit Red Wings,BUF,DET,1419.68568085612,1440.20556342727,0.542323776290771,0.457676223709229,0.238923235478936,1.19399703675193,1.044926198727,2,3,1417.02869895717,1442.86254532622,0,0,0,Detroit Red Wings,DET,40,2022-01-15,1440.20556342727,1419.68568085612,20.519882571149992,3,2,2.0,W
860,2022-01-21,OT,Detroit Red Wings,Dallas Stars,DET,DAL,1442.86254532622,1500.07315870783,0.489624582790756,0.510375417209244,0.242811098440989,1.10317398125137,1.13963711718962,4,5,1440.50653311313,1502.42917092092,11,26,18,Detroit Red Wings,DET,41,2022-01-17,1442.86254532622,1500.07315870783,-57.210613381610074,4,5,4.0,OTL
861,2022-01-22,reg,Nashville Predators,Detroit Red Wings,NSH,DET,1527.98460081964,1440.50653311313,0.688129148873491,0.311870851126509,0.220679947911852,1.4450819409288,0.775598006983047,4,1,1530.68400885919,1437.80712507358,20,8,14,Detroit Red Wings,DET,42,2022-01-21,1440.50653311313,1527.98460081964,-87.47806770651005,1,4,1.0,L
862,2022-01-26,reg,Detroit Red Wings,Chicago Blackhawks,DET,CHI,1437.80712507358,1451.75422971586,0.551698857202039,0.448301142797961,0.237783941465104,1.20999652710189,1.02778741436322,5,8,1432.62042084175,1456.94093394769,1,1,1,Detroit Red Wings,DET,43,2022-01-22,1437.80712507358,1451.75422971586,-13.94710464228001,5,8,4.0,L
863,2022-01-28,SO,Pittsburgh Penguins,Detroit Red Wings,PIT,DET,1565.20869577083,1432.62042084175,0.740978895340689,0.259021104659311,0.213361719617135,1.53722297898862,0.676138740628516,2,3,1561.2808101173,1436.54830649528,35,1,18,Detroit Red Wings,DET,44,2022-01-26,1432.62042084175,1565.20869577083,-132.58827492907994,3,2,2.0,W
864,2022-01-29,reg,Detroit Red Wings,Toronto Maple Leafs,DET,TOR,1436.54830649528,1563.77538432276,0.390656189451717,0.609343810548283,0.230732325808443,0.921907693528219,1.30882463228022,4,7,1433.07119740954,1567.2524934085,37,1,19,Detroit Red Wings,DET,45,2022-01-28,1436.54830649528,1563.77538432276,-127.22707782747989,4,7,1.0,L
865,2022-01-31,OT,Detroit Red Wings,Anaheim Ducks,DET,ANA,1433.07119740954,1474.98340689039,0.511637164232601,0.488362835767399,0.242657148713728,1.14177906173027,1.10087808698346,2,1,1435.42013668611,1472.63446761382,3,22,12,Detroit Red Wings,DET,46,2022-01-29,1433.07119740954,1474.98340689039,-41.912209480849924,2,1,2.0,W
866,2022-02-02,reg,Detroit Red Wings,Los Angeles Kings,DET,LAK,1435.42013668611,1490.15475395329,0.49318675978056,0.50681324021944,0.243246008125064,1.10965381710943,1.13359219101564,3,5,1431.67591448164,1493.89897615776,5,28,16,Detroit Red Wings,DET,47,2022-01-31,1435.42013668611,1490.15475395329,-54.734617267180056,3,5,2.0,L
867,2022-02-09,reg,Philadelphia Flyers,Detroit Red Wings,PHI,DET,1445.54023480328,1431.67591448164,0.59088680264332,0.40911319735668,0.233004717066921,1.27709891008508,0.955905806981845,3,6,1439.9073244999,1437.30882478502,0,0,0,Detroit Red Wings,DET,48,2022-02-02,1431.67591448164,1445.54023480328,-13.864320321640207,6,3,7.0,W
868,2022-02-12,reg,Detroit Red Wings,Philadelphia Flyers,DET,PHI,1437.30882478502,1439.9073244999,0.567796115236591,0.432203884763409,0.235825642188192,1.23751698915374,0.998308653034448,4,2,1440.52332186174,1436.69282742318,0,0,0,Detroit Red Wings,DET,49,2022-02-09,1437.30882478502,1439.9073244999,-2.5984997148798357,4,2,3.0,W
869,2022-02-14,reg,Minnesota Wild,Detroit Red Wings,MIN,DET,1561.95850732975,1440.52332186174,0.728467318280815,0.271532681719185,0.215154481988077,1.51535611003975,0.699798371948323,7,4,1564.27284072022,1438.20898847127,38,1,19,Detroit Red Wings,DET,50,2022-02-12,1440.52332186174,1561.95850732975,-121.4351854680101,4,7,2.0,L
870,2022-02-17,SO,New York Rangers,Detroit Red Wings,NYR,DET,1550.66171679336,1438.20898847127,0.718119562528414,0.281880437471586,0.216606265097249,1.49729619382153,0.719310071275722,2,3,1546.89561547186,1441.97508979277,30,1,15,Detroit Red Wings,DET,51,2022-02-14,1438.20898847127,1550.66171679336,-112.45272832209002,3,2,3.0,W
871,2022-02-23,reg,Detroit Red Wings,Colorado Avalanche,DET,COL,1441.97508979277,1601.8355038366,0.346964872455675,0.653035127544325,0.225248338096292,0.841024822109209,1.38422351598708,2,5,1438.93352353176,1604.87707009761,64,3,33,Detroit Red Wings,DET,52,2022-02-17,1441.97508979277,1601.8355038366,-159.86041404383013,2,5,6.0,L
872,2022-02-26,reg,Detroit Red Wings,Toronto Maple Leafs,DET,TOR,1438.93352353176,1564.05241218865,0.393548825061715,0.606451174938285,0.231089798790991,0.927242330116478,1.30384746867451,7,10,1435.42719304716,1567.55874267325,39,1,20,Detroit Red Wings,DET,53,2022-02-23,1438.93352353176,1564.05241218865,-125.1188886568898,7,10,3.0,L
873,2022-03-01,OT,Detroit Red Wings,Carolina Hurricanes,DET,CAR,1435.42719304716,1592.70850631595,0.350336393853977,0.649663606146023,0.22567836789444,0.847287810023405,1.37839055787103,4,3,1438.73752617347,1589.39817318964,54,2,28,Detroit Red Wings,DET,54,2022-02-26,1435.42719304716,1592.70850631595,-157.28131326878997,4,3,3.0,W
874,2022-03-04,reg,Tampa Bay Lightning,Detroit Red Wings,TBL,DET,1580.9137730486,1438.73752617347,0.751430343942074,0.248569656057926,0.211829258025693,1.5555150136946,0.656314244331093,3,1,1582.64312865947,1437.0081705626,49,1,25,Detroit Red Wings,DET,55,2022-03-01,1438.73752617347,1580.9137730486,-142.1762468751299,1,3,3.0,L
875,2022-03-05,reg,Florida Panthers,Detroit Red Wings,FLA,DET,1571.91702406122,1437.0081705626,0.743534482787515,0.256465517212485,0.21299007798699,1.54169357608709,0.671296501899899,6,2,1574.36124813346,1434.56394649036,42,1,21,Detroit Red Wings,DET,56,2022-03-04,1437.0081705626,1571.91702406122,-134.90885349861992,2,6,1.0,L
876,2022-03-08,reg,Detroit Red Wings,Arizona Coyotes,DET,ARI,1434.56394649036,1428.22008471306,0.580381904213963,0.419618095786037,0.234290434946799,1.25907631460118,0.975214120345614,2,9,1427.02356761077,1435.76046359265,0,0,0,Detroit Red Wings,DET,57,2022-03-05,1434.56394649036,1428.22008471306,6.343861777299935,2,9,3.0,L
877,2022-03-10,SO,Detroit Red Wings,Minnesota Wild,DET,MIN,1427.02356761077,1539.93566945894,0.410438928339107,0.589561071660893,0.233167238942456,0.958344183945339,1.27482305499712,5,6,1425.10065213992,1541.85858492979,19,6,12,Detroit Red Wings,DET,58,2022-03-08,1427.02356761077,1539.93566945894,-112.9121018481701,5,6,2.0,OTL
878,2022-03-12,reg,Calgary Flames,Detroit Red Wings,CGY,DET,1562.36336083869,1425.10065213992,0.746109784758751,0.253890215241249,0.21261358967119,1.54620007956234,0.666413510108854,3,0,1564.51201460434,1422.95199837427,28,0,14,Detroit Red Wings,DET,59,2022-03-10,1425.10065213992,1562.36336083869,-137.26270869876998,0,3,2.0,L
879,2022-03-15,reg,Edmonton Oilers,Detroit Red Wings,EDM,DET,1517.16176122886,1422.95199837427,0.696384134949314,0.303615865050686,0.219576542553816,1.45943519181094,0.760141350742873,7,5,1519.32026226564,1420.79349733749,9,22,15,Detroit Red Wings,DET,60,2022-03-12,1422.95199837427,1517.16176122886,-94.20976285459005,5,7,3.0,L
880,2022-03-17,reg,Vancouver Canucks,Detroit Red Wings,VAN,DET,1502.55450243366,1420.79349733749,0.681023051236403,0.318976948763597,0.221620159676654,1.43273782479097,0.788882334885689,0,1,1499.04009445685,1424.3079053143,5,21,13,Detroit Red Wings,DET,61,2022-03-15,1420.79349733749,1502.55450243366,-81.76100509617004,1,0,2.0,W
881,2022-03-19,reg,Seattle Kraken,Detroit Red Wings,SEA,DET,1421.12645956627,1424.3079053143,0.566972425719282,0.433027574280718,0.235925962321283,1.23610729861239,0.99981866370889,4,2,1424.34797817702,1421.08638670355,0,0,0,Detroit Red Wings,DET,62,2022-03-17,1424.3079053143,1421.12645956627,3.1814457480300007,2,4,2.0,L
882,2022-03-22,reg,Detroit Red Wings,Philadelphia Flyers,DET,PHI,1421.08638670355,1425.44413894624,0.565309208329945,0.434690791670055,0.23612848462783,1.23326129457861,1.00286719004922,6,3,1425.01374707878,1421.51677857101,0,0,0,Detroit Red Wings,DET,63,2022-03-19,1421.08638670355,1425.44413894624,-4.357752242689912,6,3,3.0,W
883,2022-03-24,reg,New York Islanders,Detroit Red Wings,NYI,DET,1514.15679547575,1425.01374707878,0.690182314320759,0.309817685679241,0.220406668168158,1.44865051248165,0.771756155686509,5,2,1516.83639272357,1422.33414983096,9,0,4,Detroit Red Wings,DET,64,2022-03-22,1425.01374707878,1514.15679547575,-89.14304839697002,2,5,2.0,L
884,2022-03-26,OT,Detroit Red Wings,Tampa Bay Lightning,DET,TBL,1422.33414983096,1569.8769847213,0.363200067983178,0.636799932016822,0.227307367139742,0.871149451907866,1.35615791523188,1,2,1420.65998904471,1571.55114550755,31,1,16,Detroit Red Wings,DET,65,2022-03-24,1422.33414983096,1569.8769847213,-147.54283489033992,1,2,2.0,OTL
885,2022-03-27,reg,Pittsburgh Penguins,Detroit Red Wings,PIT,DET,1561.81636673156,1420.65998904471,0.750332154413851,0.249667845586149,0.211991882156002,1.55359186532734,0.658400016828658,11,2,1564.93209889643,1417.54425687984,25,0,12,Detroit Red Wings,DET,66,2022-03-26,1420.65998904471,1561.81636673156,-141.15637768684996,2,11,1.0,L
886,2022-03-30,OT,Detroit Red Wings,New York Rangers,DET,NYR,1417.54425687984,1559.5723009123,0.370573797599888,0.629426202400112,0.228233524481518,0.884803755774571,1.34342976870695,4,5,1415.83170934545,1561.28484844669,22,0,11,Detroit Red Wings,DET,67,2022-03-27,1417.54425687984,1559.5723009123,-142.02804403246,4,5,3.0,OTL
887,2022-04-01,reg,Detroit Red Wings,Ottawa Senators,DET,OTT,1415.83170934545,1436.5104642045,0.542096770140435,0.457903229859565,0.238950819946753,1.19360989251208,1.04534092743467,2,5,1410.75225567855,1441.5899178714,0,0,0,Detroit Red Wings,DET,68,2022-03-30,1415.83170934545,1436.5104642045,-20.67875485905006,2,5,2.0,L
888,2022-04-03,reg,Ottawa Senators,Detroit Red Wings,OTT,DET,1441.5899178714,1410.75225567855,0.614279966159993,0.385720033840007,0.230121000396165,1.31732221238009,0.912798788016074,5,2,1445.01727445349,1407.32489909646,0,0,0,Detroit Red Wings,DET,69,2022-04-01,1410.75225567855,1441.5899178714,-30.837662192850075,2,5,2.0,L
889,2022-04-05,reg,Detroit Red Wings,Boston Bruins,DET,BOS,1407.32489909646,1571.26663960801,0.341660909105117,0.658339090894883,0.224569020955171,0.831164383309015,1.39340463764616,5,3,1412.62931007073,1565.96222863374,22,0,11,Detroit Red Wings,DET,70,2022-04-03,1407.32489909646,1571.26663960801,-163.94174051155005,5,3,2.0,W
890,2022-04-06,reg,Winnipeg Jets,Detroit Red Wings,WPG,DET,1500.93473805901,1412.62931007073,0.689150336005365,0.310849663994635,0.220544119706649,1.44685673751753,0.773687382189114,1,3,1495.31130656865,1418.25274156109,3,0,1,Detroit Red Wings,DET,71,2022-04-05,1412.62931007073,1500.93473805901,-88.30542798827992,3,1,1.0,W
891,2022-04-09,OT,Detroit Red Wings,Columbus Blue Jackets,DET,CBJ,1418.25274156109,1458.81197017385,0.513583019289799,0.486416980710201,0.242419822739578,1.14508315682088,1.09733666591869,4,5,1415.76127805443,1461.30343368051,0,0,0,Detroit Red Wings,DET,72,2022-04-06,1418.25274156109,1458.81197017385,-40.55922861276008,4,5,3.0,OTL
892,2022-04-12,reg,Detroit Red Wings,Ottawa Senators,DET,OTT,1415.76127805443,1442.82888242073,0.53295452725444,0.46704547274556,0.240061904467766,1.17802888016923,1.06203302429854,1,4,1410.78322659674,1447.80693387842,0,0,0,Detroit Red Wings,DET,73,2022-04-09,1415.76127805443,1442.82888242073,-27.067604366299975,1,4,3.0,L
893,2022-04-14,reg,Carolina Hurricanes,Detroit Red Wings,CAR,DET,1582.75586518832,1410.78322659674,0.782071172837151,0.217928827162849,0.207118320896032,1.60927939843111,0.597838922464919,0,3,1574.6555662793,1418.88352550576,30,0,15,Detroit Red Wings,DET,74,2022-04-12,1410.78322659674,1582.75586518832,-171.9726385915801,3,0,2.0,W
894,2022-04-16,reg,New York Rangers,Detroit Red Wings,NYR,DET,1560.39507482391,1418.88352550576,0.750714968374488,0.249285031625512,0.211935237599155,1.55426221915644,0.657673018442713,4,0,1562.76386761791,1416.51473271176,23,0,11,Detroit Red Wings,DET,75,2022-04-14,1418.88352550576,1560.39507482391,-141.51154931814995,0,4,2.0,L
895,2022-04-17,reg,Detroit Red Wings,Florida Panthers,DET,FLA,1416.51473271176,1600.76328168596,0.315874419711405,0.684125580288595,0.221210713569446,0.783084747209562,1.43812596635988,1,6,1413.16911483855,1604.10889955917,44,1,22,Detroit Red Wings,DET,76,2022-04-16,1416.51473271176,1600.76328168596,-184.24854897420005,1,6,1.0,L
896,2022-04-19,reg,Tampa Bay Lightning,Detroit Red Wings,TBL,DET,1569.04426502166,1413.16911483855,0.765865822637628,0.234134177362372,0.209653731238347,1.5808187491697,0.628834982068649,3,4,1564.93318956293,1417.28019029728,24,0,12,Detroit Red Wings,DET,77,2022-04-17,1413.16911483855,1569.04426502166,-155.87515018311,4,3,2.0,W
897,2022-04-21,reg,Florida Panthers,Detroit Red Wings,FLA,DET,1606.2524846002,1417.28019029728,0.798289064230523,0.201710935769477,0.204465485701124,1.63782105291438,0.566644432786744,5,2,1607.92098519948,1415.611689698,48,1,24,Detroit Red Wings,DET,78,2022-04-19,1417.28019029728,1606.2524846002,-188.9722943029201,2,5,2.0,L
898,2022-04-23,reg,Detroit Red Wings,Pittsburgh Penguins,DET,PIT,1415.611689698,1555.16797705823,0.373898663324801,0.626101336675199,0.22864949438212,0.890955080712355,1.33769441366977,2,7,1411.56877916688,1559.21088758935,19,0,9,Detroit Red Wings,DET,79,2022-04-21,1415.611689698,1555.16797705823,-139.55628736023004,2,7,2.0,L
899,2022-04-24,reg,New Jersey Devils,Detroit Red Wings,NJD,DET,1432.69799439093,1411.56877916688,0.600956633712955,0.399043366287045,0.231767363436671,1.29439849632715,0.937368867109519,0,3,1426.94805647396,1417.31871708385,0,0,0,Detroit Red Wings,DET,80,2022-04-23,1411.56877916688,1432.69799439093,-21.129215224050085,3,0,1.0,W
900,2022-04-26,reg,Toronto Maple Leafs,Detroit Red Wings,TOR,DET,1571.50473526439,1417.31871708385,0.764117757869123,0.235882242130877,0.209921093017459,1.57775217382977,0.632168919187691,3,0,1573.48600202889,1415.33745031935,28,0,14,Detroit Red Wings,DET,81,2022-04-24,1417.31871708385,1571.50473526439,-154.18601818054003,0,3,2.0,L
901,2022-04-29,reg,New Jersey Devils,Detroit Red Wings,NJD,DET,1423.20942998764,1415.33745031935,0.582522678388501,0.417477321611499,0.234028785700095,1.26274706741107,0.971281718289026,3,5,1418.64799450074,1419.89888580625,0,0,0,Detroit Red Wings,DET,82,2022-04-26,1415.33745031935,1423.20942998764,-7.871979668290123,5,3,3.0,W
902,2021-10-13,SO,Edmonton Oilers,Vancouver Canucks,EDM,VAN,1516.16030784043,1481.60436081374,0.6193389040121,0.3806610959879,0.229492627527186,1.32606629164419,0.903504012600327,3,2,1517.92563023494,1479.83903841923,38,70,54,Edmonton Oilers,EDM,1,,1516.16030784043,1481.60436081374,34.55594702669009,3,2,nan,W
903,2021-10-16,reg,Edmonton Oilers,Calgary Flames,EDM,CGY,1517.92563023494,1501.75785517879,0.594088304329031,0.405911695670969,0.232611896357744,1.28259649794187,0.95001539841587,5,2,1521.55740517116,1498.12608024257,53,73,63,Edmonton Oilers,EDM,2,2021-10-13,1517.92563023494,1501.75785517879,16.16777505615005,5,2,3.0,W
904,2021-10-19,reg,Edmonton Oilers,Anaheim Ducks,EDM,ANA,1521.55740517116,1456.71651516657,0.659502348196964,0.340497651803036,0.224419557643939,1.39541902879037,0.829000528853574,6,5,1523.11437866084,1455.15954167689,26,54,40,Edmonton Oilers,EDM,3,2021-10-16,1521.55740517116,1456.71651516657,64.84089000459016,6,5,3.0,W
905,2021-10-21,reg,Arizona Coyotes,Edmonton Oilers,ARI,EDM,1472.26736947664,1523.11437866084,0.498781058214115,0.501218941785885,0.243929933832489,1.11982441973365,1.12410551409884,1,5,1467.08714546367,1528.29460267381,36,47,41,Edmonton Oilers,EDM,4,2021-10-19,1523.11437866084,1472.26736947664,50.84700918420003,5,1,2.0,W
906,2021-10-22,reg,Vegas Golden Knights,Edmonton Oilers,VEG,EDM,1551.01013750631,1528.29460267381,0.603144427650864,0.396855572349136,0.231497793380928,1.29816004459148,0.93333774878945,3,5,1546.25176860067,1533.05297157945,87,33,60,Edmonton Oilers,EDM,5,2021-10-21,1528.29460267381,1551.01013750631,-22.715534832499998,5,3,1.0,W
907,2021-10-27,reg,Edmonton Oilers,Philadelphia Flyers,EDM,PHI,1533.05297157945,1494.35258490879,0.624947228154225,0.375052771845775,0.228793657475438,1.33570415172534,0.893089505750093,3,5,1528.0824112792,1499.32314520904,58,35,46,Edmonton Oilers,EDM,6,2021-10-22,1533.05297157945,1494.35258490879,38.70038667066001,3,5,5.0,L
908,2021-10-30,reg,Vancouver Canucks,Edmonton Oilers,VAN,EDM,1479.52490415018,1528.0824112792,0.502075902185521,0.497924097814479,0.243825089204391,1.12555819193767,1.11826689726672,1,2,1477.09877287416,1530.50854255522,45,51,48,Edmonton Oilers,EDM,7,2021-10-27,1528.0824112792,1479.52490415018,48.557507129019996,2,1,3.0,W
